,model,target_dataset,model_name,dataset_name,task_type,metric,batch_size,dataset_path,runtime,score
1176,JonatanGk/roberta-base-ca-finetuned-hate-speech-offensive-catalan,tweet_eval/offensive,JonatanGk/roberta-base-ca-finetuned-hate-speech-offensive-catalan,offensive,sequence_classification,TransferabilityMetric.LOG_ME,16.0,tweet_eval,26.682514190673828,-0.6289490705376986
1177,classla/bcms-bertic-parlasent-bcs-ter,tweet_eval/offensive,classla/bcms-bertic-parlasent-bcs-ter,offensive,sequence_classification,TransferabilityMetric.LOG_ME,16.0,tweet_eval,31.01881170272827,-0.5748558133621633
1178,elozano/tweet_offensive_eval,tweet_eval/offensive,elozano/tweet_offensive_eval,offensive,sequence_classification,TransferabilityMetric.LOG_ME,16.0,tweet_eval,14.898250341415403,-0.4624059976588622
1179,Jeevesh8/feather_berts_92,tweet_eval/offensive,Jeevesh8/feather_berts_92,offensive,sequence_classification,TransferabilityMetric.LOG_ME,16.0,tweet_eval,18.202333450317383,-0.5039628404337652
1180,fabriceyhc/bert-base-uncased-imdb,tweet_eval/offensive,fabriceyhc/bert-base-uncased-imdb,offensive,sequence_classification,TransferabilityMetric.LOG_ME,16.0,tweet_eval,35.58449172973633,-0.5259414227369117
1181,,,,,,,,,,
1182,YeRyeongLee/electra-base-discriminator-finetuned-filtered-0602,tweet_eval/offensive,YeRyeongLee/electra-base-discriminator-finetuned-filtered-0602,offensive,sequence_classification,TransferabilityMetric.LOG_ME,16.0,tweet_eval,21.2014639377594,-0.6643594215661123
1183,joebobby/finetuning-sentiment-model-5000-samples3,tweet_eval/offensive,joebobby/finetuning-sentiment-model-5000-samples3,offensive,sequence_classification,TransferabilityMetric.LOG_ME,16.0,tweet_eval,20.638638257980347,-0.5041400362328405
1184,manueltonneau/bert-twitter-en-is-hired,tweet_eval/offensive,manueltonneau/bert-twitter-en-is-hired,offensive,sequence_classification,TransferabilityMetric.LOG_ME,16.0,tweet_eval,18.90203881263733,-0.5203171066981866
1185,Monsia/camembert-fr-covid-tweet-classification,tweet_eval/offensive,Monsia/camembert-fr-covid-tweet-classification,offensive,sequence_classification,TransferabilityMetric.LOG_ME,16.0,tweet_eval,18.17714834213257,-0.5945760490149172
1186,Guscode/DKbert-hatespeech-detection,tweet_eval/offensive,Guscode/DKbert-hatespeech-detection,offensive,sequence_classification,TransferabilityMetric.LOG_ME,16.0,tweet_eval,22.51986718177796,-0.5923710857890704
1187,mrm8488/electricidad-base-finetuned-pawsx-es,tweet_eval/offensive,mrm8488/electricidad-base-finetuned-pawsx-es,offensive,sequence_classification,TransferabilityMetric.LOG_ME,16.0,tweet_eval,30.231757402420044,-0.6392595673052401
1188,kyleinincubated/autonlp-cat333-624217911,tweet_eval/offensive,kyleinincubated/autonlp-cat333-624217911,offensive,sequence_classification,TransferabilityMetric.LOG_ME,16.0,tweet_eval,22.397363424301147,-0.6093145309226176
1189,philschmid/tiny-distilbert-classification,tweet_eval/sentiment,philschmid/tiny-distilbert-classification,sentiment,sequence_classification,TransferabilityMetric.LOG_ME,16.0,tweet_eval,10.581783294677734,-0.7967226668719052
1190,vaariis/distilbert-base-uncased-finetuned-emotion,tweet_eval/sentiment,vaariis/distilbert-base-uncased-finetuned-emotion,sentiment,sequence_classification,TransferabilityMetric.LOG_ME,16.0,tweet_eval,23.242005348205566,-0.449540433987575
1191,ali2066/finetuned_sentence_itr1_2e-05_all_26_02_2022-04_03_26,tweet_eval/sentiment,ali2066/finetuned_sentence_itr1_2e-05_all_26_02_2022-04_03_26,sentiment,sequence_classification,TransferabilityMetric.LOG_ME,16.0,tweet_eval,24.921135425567627,-0.4829658351986648
1192,ChrisUPM/BioBERT_Re_trained,tweet_eval/offensive,ChrisUPM/BioBERT_Re_trained,offensive,sequence_classification,TransferabilityMetric.LOG_ME,16.0,tweet_eval,19.632925271987915,-0.5935229940427926
1193,riyadhctg/distilbert-base-uncased-finetuned-cola,tweet_eval/sentiment,riyadhctg/distilbert-base-uncased-finetuned-cola,sentiment,sequence_classification,TransferabilityMetric.LOG_ME,16.0,tweet_eval,22.961111783981323,-0.4647597139511181
1194,ASCCCCCCCC/distilbert-base-chinese-amazon_zh_20000,tweet_eval/offensive,ASCCCCCCCC/distilbert-base-chinese-amazon_zh_20000,offensive,sequence_classification,TransferabilityMetric.LOG_ME,16.0,tweet_eval,24.87141275405884,-0.6097698106687153
1195,heranm/finetuning-sentiment-model-3000-samples,tweet_eval/sentiment,heranm/finetuning-sentiment-model-3000-samples,sentiment,sequence_classification,TransferabilityMetric.LOG_ME,16.0,tweet_eval,27.749647617340088,-0.4271928233509319
1196,dapang/distilroberta-base-mic-sym,tweet_eval/sentiment,dapang/distilroberta-base-mic-sym,sentiment,sequence_classification,TransferabilityMetric.LOG_ME,16.0,tweet_eval,22.345693349838257,-0.440609182863849
1197,marcelcastrobr/sagemaker-distilbert-emotion,tweet_eval/sentiment,marcelcastrobr/sagemaker-distilbert-emotion,sentiment,sequence_classification,TransferabilityMetric.LOG_ME,16.0,tweet_eval,27.65063786506653,-0.4563877793871553
1198,jasonyim2/distilbert-base-uncased-finetuned-emotion,tweet_eval/sentiment,jasonyim2/distilbert-base-uncased-finetuned-emotion,sentiment,sequence_classification,TransferabilityMetric.LOG_ME,16.0,tweet_eval,19.723684549331665,-0.4514590368138855
1199,abdelkader/distilbert-base-uncased-finetuned-emotion,tweet_eval/sentiment,abdelkader/distilbert-base-uncased-finetuned-emotion,sentiment,sequence_classification,TransferabilityMetric.LOG_ME,16.0,tweet_eval,23.207486867904663,-0.4481966838953217
1200,Jeevesh8/init_bert_ft_qqp-33,tweet_eval/sentiment,Jeevesh8/init_bert_ft_qqp-33,sentiment,sequence_classification,TransferabilityMetric.LOG_ME,16.0,tweet_eval,43.73062682151794,-0.4722769881532357
1201,nurkayevaa/autonlp-bert-covid-407910458,tweet_eval/sentiment,nurkayevaa/autonlp-bert-covid-407910458,sentiment,sequence_classification,TransferabilityMetric.LOG_ME,16.0,tweet_eval,27.890262842178345,-0.4648265278637767
1202,SetFit/distilbert-base-uncased__hate_speech_offensive__train-16-1,tweet_eval/sentiment,SetFit/distilbert-base-uncased__hate_speech_offensive__train-16-1,sentiment,sequence_classification,TransferabilityMetric.LOG_ME,16.0,tweet_eval,19.486050128936768,-0.4546994040937428
1203,CAMeL-Lab/bert-base-arabic-camelbert-mix-did-nadi,tweet_eval/offensive,CAMeL-Lab/bert-base-arabic-camelbert-mix-did-nadi,offensive,sequence_classification,TransferabilityMetric.LOG_ME,16.0,tweet_eval,63.77082705497742,-0.6378249346918331
1204,SetFit/distilbert-base-uncased__sst2__train-16-0,tweet_eval/sentiment,SetFit/distilbert-base-uncased__sst2__train-16-0,sentiment,sequence_classification,TransferabilityMetric.LOG_ME,16.0,tweet_eval,28.64019179344177,-0.4489355258801977
1205,gchhablani/fnet-base-finetuned-sst2,tweet_eval/sentiment,gchhablani/fnet-base-finetuned-sst2,sentiment,sequence_classification,TransferabilityMetric.LOG_ME,16.0,tweet_eval,37.75675392150879,-0.4750744680523073
1206,PrasunMishra/finetuning-sentiment-model-3000-samples,tweet_eval/sentiment,PrasunMishra/finetuning-sentiment-model-3000-samples,sentiment,sequence_classification,TransferabilityMetric.LOG_ME,16.0,tweet_eval,43.853044509887695,-0.4291889426323558
1207,Splend1dchan/bert-base-uncased-slue-goldtrascription-e3-lr1e-4,tweet_eval/sentiment,Splend1dchan/bert-base-uncased-slue-goldtrascription-e3-lr1e-4,sentiment,sequence_classification,TransferabilityMetric.LOG_ME,16.0,tweet_eval,41.84622073173523,-0.4128587583014155
1208,moshew/bert-mini-sst2-distilled,tweet_eval/sentiment,moshew/bert-mini-sst2-distilled,sentiment,sequence_classification,TransferabilityMetric.LOG_ME,16.0,tweet_eval,11.448817014694214,-0.4513952119759974
1209,Capreolus/bert-base-msmarco,tweet_eval/sentiment,Capreolus/bert-base-msmarco,sentiment,sequence_classification,TransferabilityMetric.LOG_ME,16.0,tweet_eval,49.28857493400574,-0.4499147676043111
1210,yukta10/finetuning-sentiment-model-3000-samples,tweet_eval/sentiment,yukta10/finetuning-sentiment-model-3000-samples,sentiment,sequence_classification,TransferabilityMetric.LOG_ME,16.0,tweet_eval,26.97315359115601,-0.4300263957983237
1211,Jeevesh8/init_bert_ft_qqp-49,tweet_eval/sentiment,Jeevesh8/init_bert_ft_qqp-49,sentiment,sequence_classification,TransferabilityMetric.LOG_ME,16.0,tweet_eval,42.70412039756775,-0.475202610071435
1212,cambridgeltl/guardian_news_distilbert-base-uncased,tweet_eval/sentiment,cambridgeltl/guardian_news_distilbert-base-uncased,sentiment,sequence_classification,TransferabilityMetric.LOG_ME,16.0,tweet_eval,27.72360062599182,-0.5128018844524859
1213,connectivity/cola_6ep_ft-22,tweet_eval/sentiment,connectivity/cola_6ep_ft-22,sentiment,sequence_classification,TransferabilityMetric.LOG_ME,16.0,tweet_eval,42.113277435302734,-0.4527436252334647
1214,crcb/isear_bert,tweet_eval/sentiment,crcb/isear_bert,sentiment,sequence_classification,TransferabilityMetric.LOG_ME,16.0,tweet_eval,48.06848406791687,-0.415413019464227
1215,gchhablani/fnet-base-finetuned-cola,tweet_eval/sentiment,gchhablani/fnet-base-finetuned-cola,sentiment,sequence_classification,TransferabilityMetric.LOG_ME,16.0,tweet_eval,37.79635143280029,-0.4869591026518538
1216,moghis/distilbert-base-uncased-finetuned-emotion,tweet_eval/sentiment,moghis/distilbert-base-uncased-finetuned-emotion,sentiment,sequence_classification,TransferabilityMetric.LOG_ME,16.0,tweet_eval,28.52149105072021,-0.4478740445498485
1217,isakbos/Q8BERT_COLA_L_512,tweet_eval/sentiment,isakbos/Q8BERT_COLA_L_512,sentiment,sequence_classification,TransferabilityMetric.LOG_ME,16.0,tweet_eval,42.5152542591095,-0.5579684638793306
1218,Jeevesh8/feather_berts_46,tweet_eval/sentiment,Jeevesh8/feather_berts_46,sentiment,sequence_classification,TransferabilityMetric.LOG_ME,16.0,tweet_eval,43.48685693740845,-0.4372841052200751
1219,ncduy/roberta-imdb-sentiment-analysis,tweet_eval/sentiment,ncduy/roberta-imdb-sentiment-analysis,sentiment,sequence_classification,TransferabilityMetric.LOG_ME,16.0,tweet_eval,41.754318952560425,-0.4345378224070893
1220,uygarkurt/distilbert-base-uncased-finetuned-emotion,tweet_eval/sentiment,uygarkurt/distilbert-base-uncased-finetuned-emotion,sentiment,sequence_classification,TransferabilityMetric.LOG_ME,16.0,tweet_eval,23.05933856964112,-0.450435291446304
1221,connectivity/cola_6ep_ft-33,tweet_eval/sentiment,connectivity/cola_6ep_ft-33,sentiment,sequence_classification,TransferabilityMetric.LOG_ME,16.0,tweet_eval,43.341495513916016,-0.4563370646283176
1222,phailyoor/distilbert-base-uncased-finetuned-yahd,tweet_eval/sentiment,phailyoor/distilbert-base-uncased-finetuned-yahd,sentiment,sequence_classification,TransferabilityMetric.LOG_ME,16.0,tweet_eval,22.941216468811035,-0.5174899322563646
1223,arianpasquali/distilbert-base-multilingual-cased-toxicity,tweet_eval/sentiment,arianpasquali/distilbert-base-multilingual-cased-toxicity,sentiment,sequence_classification,TransferabilityMetric.LOG_ME,16.0,tweet_eval,20.25465440750122,-0.4980496911716462
1224,nreimers/mmarco-mMiniLMv2-L6-H384-v1,tweet_eval/sentiment,nreimers/mmarco-mMiniLMv2-L6-H384-v1,sentiment,sequence_classification,TransferabilityMetric.LOG_ME,16.0,tweet_eval,20.151801586151123,-0.5083629632593399
1225,vesteinn/XLMR-ENIS-finetuned-cola,tweet_eval/sentiment,vesteinn/XLMR-ENIS-finetuned-cola,sentiment,sequence_classification,TransferabilityMetric.LOG_ME,16.0,tweet_eval,36.98797082901001,-0.4852910760633878
1226,JonatanGk/roberta-base-bne-finetuned-cyberbullying-spanish,tweet_eval/sentiment,JonatanGk/roberta-base-bne-finetuned-cyberbullying-spanish,sentiment,sequence_classification,TransferabilityMetric.LOG_ME,16.0,tweet_eval,58.87471270561218,-0.5865396129317004
1227,neibla/distilbert-base-uncased-finetuned-emotion,tweet_eval/sentiment,neibla/distilbert-base-uncased-finetuned-emotion,sentiment,sequence_classification,TransferabilityMetric.LOG_ME,16.0,tweet_eval,27.73313045501709,-0.4599121379453055
1228,jaesun/distilbert-base-uncased-finetuned-cola,tweet_eval/sentiment,jaesun/distilbert-base-uncased-finetuned-cola,sentiment,sequence_classification,TransferabilityMetric.LOG_ME,16.0,tweet_eval,22.89702343940735,-0.4683086940369103
1229,pietrotrope/emotion_final,tweet_eval/sentiment,pietrotrope/emotion_final,sentiment,sequence_classification,TransferabilityMetric.LOG_ME,16.0,tweet_eval,27.52597284317017,-0.4226908968968333
1230,chiragasarpota/scotus-bert,tweet_eval/sentiment,chiragasarpota/scotus-bert,sentiment,sequence_classification,TransferabilityMetric.LOG_ME,16.0,tweet_eval,8.144652128219604,-0.5772960531656538
1231,amyma21/sincere_question_classification,tweet_eval/sentiment,amyma21/sincere_question_classification,sentiment,sequence_classification,TransferabilityMetric.LOG_ME,16.0,tweet_eval,45.30338931083679,-0.4571401826217001
1232,Anthos23/FS-distilroberta-fine-tuned,tweet_eval/sentiment,Anthos23/FS-distilroberta-fine-tuned,sentiment,sequence_classification,TransferabilityMetric.LOG_ME,16.0,tweet_eval,27.353950262069706,-0.4011105933323556
1233,usami/distilbert-base-uncased-finetuned-cola,tweet_eval/sentiment,usami/distilbert-base-uncased-finetuned-cola,sentiment,sequence_classification,TransferabilityMetric.LOG_ME,16.0,tweet_eval,25.313101053237915,-0.4599508478436218
1234,SetFit/distilbert-base-uncased__sst2__train-32-9,tweet_eval/sentiment,SetFit/distilbert-base-uncased__sst2__train-32-9,sentiment,sequence_classification,TransferabilityMetric.LOG_ME,16.0,tweet_eval,27.882132053375244,-0.4459256530446763
1235,Jeevesh8/bert_ft_qqp-40,tweet_eval/sentiment,Jeevesh8/bert_ft_qqp-40,sentiment,sequence_classification,TransferabilityMetric.LOG_ME,16.0,tweet_eval,42.02901649475098,-0.4651519785634141
1236,robertou2/roberta-base-bne-finetuned-amazon_reviews_multi,tweet_eval/sentiment,robertou2/roberta-base-bne-finetuned-amazon_reviews_multi,sentiment,sequence_classification,TransferabilityMetric.LOG_ME,16.0,tweet_eval,57.82282090187073,-0.5217680794126255
1237,strickvl/nlp-redaction-classifier,tweet_eval/sentiment,strickvl/nlp-redaction-classifier,sentiment,sequence_classification,TransferabilityMetric.LOG_ME,16.0,tweet_eval,38.864197969436646,-0.4437408023142948
1238,connectivity/feather_berts_28,tweet_eval/sentiment,connectivity/feather_berts_28,sentiment,sequence_classification,TransferabilityMetric.LOG_ME,16.0,tweet_eval,42.67348051071167,-0.4295112502895503
1239,connectivity/bert_ft_qqp-7,tweet_eval/sentiment,connectivity/bert_ft_qqp-7,sentiment,sequence_classification,TransferabilityMetric.LOG_ME,16.0,tweet_eval,79.754718542099,-0.4879018023421206
1240,markt23917/finetuning-sentiment-model-3000-samples,tweet_eval/sentiment,markt23917/finetuning-sentiment-model-3000-samples,sentiment,sequence_classification,TransferabilityMetric.LOG_ME,16.0,tweet_eval,19.55027937889099,-0.4277672423449539
1241,aviator-neural/bert-base-uncased-sst2,tweet_eval/sentiment,aviator-neural/bert-base-uncased-sst2,sentiment,sequence_classification,TransferabilityMetric.LOG_ME,16.0,tweet_eval,42.80991744995117,-0.4396640774889346
1242,IMSyPP/hate_speech_it,tweet_eval/sentiment,IMSyPP/hate_speech_it,sentiment,sequence_classification,TransferabilityMetric.LOG_ME,16.0,tweet_eval,39.83488917350769,-0.504679484408443
1243,Jeevesh8/bert_ft_qqp-9,tweet_eval/sentiment,Jeevesh8/bert_ft_qqp-9,sentiment,sequence_classification,TransferabilityMetric.LOG_ME,16.0,tweet_eval,41.95091795921326,-0.4607005427882647
1244,Jeevesh8/bert_ft_qqp-88,tweet_eval/sentiment,Jeevesh8/bert_ft_qqp-88,sentiment,sequence_classification,TransferabilityMetric.LOG_ME,16.0,tweet_eval,49.88795256614685,-0.4585406366091109
1245,JNK789/distilbert-base-uncased-finetuned-tweets-emoji-dataset,tweet_eval/sentiment,JNK789/distilbert-base-uncased-finetuned-tweets-emoji-dataset,sentiment,sequence_classification,TransferabilityMetric.LOG_ME,16.0,tweet_eval,26.53049373626709,-0.6090685370540433
1246,Jeevesh8/512seq_len_6ep_bert_ft_cola-91,tweet_eval/sentiment,Jeevesh8/512seq_len_6ep_bert_ft_cola-91,sentiment,sequence_classification,TransferabilityMetric.LOG_ME,16.0,tweet_eval,43.580681562423706,-0.4628119992092106
1247,liangyuant/distilbert-base-uncased-finetuned-num200-450-405cls,tweet_eval/sentiment,liangyuant/distilbert-base-uncased-finetuned-num200-450-405cls,sentiment,sequence_classification,TransferabilityMetric.LOG_ME,16.0,tweet_eval,23.36391544342041,-0.5090272104091037
1248,oferweintraub/bert-base-finance-sentiment-noisy-search,tweet_eval/sentiment,oferweintraub/bert-base-finance-sentiment-noisy-search,sentiment,sequence_classification,TransferabilityMetric.LOG_ME,16.0,tweet_eval,34.6487603187561,-0.4543503933581345
1249,milyiyo/selectra-small-finetuned-amazon-review,tweet_eval/sentiment,milyiyo/selectra-small-finetuned-amazon-review,sentiment,sequence_classification,TransferabilityMetric.LOG_ME,16.0,tweet_eval,37.515016078948975,-0.5480823556326865
1250,Recognai/bert-base-spanish-wwm-cased-xnli,tweet_eval/sentiment,Recognai/bert-base-spanish-wwm-cased-xnli,sentiment,sequence_classification,TransferabilityMetric.LOG_ME,16.0,tweet_eval,61.35467720031738,-0.5365166847116664
1251,Giyaseddin/distilroberta-base-finetuned-short-answer-assessment,tweet_eval/sentiment,Giyaseddin/distilroberta-base-finetuned-short-answer-assessment,sentiment,sequence_classification,TransferabilityMetric.LOG_ME,16.0,tweet_eval,22.291064262390137,-0.4679626360378673
1252,anirudh21/bert-base-uncased-finetuned-qnli,tweet_eval/sentiment,anirudh21/bert-base-uncased-finetuned-qnli,sentiment,sequence_classification,TransferabilityMetric.LOG_ME,16.0,tweet_eval,50.29522109031677,-0.4430076255787765
1253,Jeevesh8/6ep_bert_ft_cola-47,tweet_eval/sentiment,Jeevesh8/6ep_bert_ft_cola-47,sentiment,sequence_classification,TransferabilityMetric.LOG_ME,16.0,tweet_eval,50.360541343688965,-0.4645566442726117
1254,aXhyra/presentation_sentiment_1234567,tweet_eval/sentiment,aXhyra/presentation_sentiment_1234567,sentiment,sequence_classification,TransferabilityMetric.LOG_ME,16.0,tweet_eval,23.69776201248169,-0.0692717055144848
1255,aXhyra/demo_sentiment_31415,tweet_eval/sentiment,aXhyra/demo_sentiment_31415,sentiment,sequence_classification,TransferabilityMetric.LOG_ME,16.0,tweet_eval,45.0800518989563,-0.2706512757070844
1256,Jeevesh8/lecun_feather_berts-3,tweet_eval/sentiment,Jeevesh8/lecun_feather_berts-3,sentiment,sequence_classification,TransferabilityMetric.LOG_ME,16.0,tweet_eval,42.71301031112671,-0.4335721702727508
1257,jb2k/bert-base-multilingual-cased-language-detection,tweet_eval/sentiment,jb2k/bert-base-multilingual-cased-language-detection,sentiment,sequence_classification,TransferabilityMetric.LOG_ME,16.0,tweet_eval,44.78797292709351,-0.5307580195792818
1258,connectivity/cola_6ep_ft-10,tweet_eval/sentiment,connectivity/cola_6ep_ft-10,sentiment,sequence_classification,TransferabilityMetric.LOG_ME,16.0,tweet_eval,34.88548302650452,-0.4515945883423162
1259,aXhyra/emotion_trained_31415,tweet_eval/sentiment,aXhyra/emotion_trained_31415,sentiment,sequence_classification,TransferabilityMetric.LOG_ME,16.0,tweet_eval,23.395082235336304,-0.4239756630323516
1260,Alireza1044/albert-base-v2-qnli,tweet_eval/sentiment,Alireza1044/albert-base-v2-qnli,sentiment,sequence_classification,TransferabilityMetric.LOG_ME,16.0,tweet_eval,59.93874502182007,-0.4605470928909527
1261,saattrupdan/job-listing-relevance-model,tweet_eval/sentiment,saattrupdan/job-listing-relevance-model,sentiment,sequence_classification,TransferabilityMetric.LOG_ME,16.0,tweet_eval,42.83018970489502,-0.4859794352335898
1262,JB173/distilbert-base-uncased-finetuned-emotion,tweet_eval/sentiment,JB173/distilbert-base-uncased-finetuned-emotion,sentiment,sequence_classification,TransferabilityMetric.LOG_ME,16.0,tweet_eval,24.61685371398925,-0.4456863153827757
1263,18811449050/bert_finetuning_test,tweet_eval/sentiment,18811449050/bert_finetuning_test,sentiment,sequence_classification,TransferabilityMetric.LOG_ME,16.0,tweet_eval,43.02348709106445,-0.4761482857747991
1264,aXhyra/presentation_emotion_31415,tweet_eval/sentiment,aXhyra/presentation_emotion_31415,sentiment,sequence_classification,TransferabilityMetric.LOG_ME,16.0,tweet_eval,20.490172863006592,-0.4153250440834033
1265,connectivity/bert_ft_qqp-25,tweet_eval/sentiment,connectivity/bert_ft_qqp-25,sentiment,sequence_classification,TransferabilityMetric.LOG_ME,16.0,tweet_eval,50.35767889022827,-0.4525281874895761
1266,Jeevesh8/feather_berts_96,tweet_eval/sentiment,Jeevesh8/feather_berts_96,sentiment,sequence_classification,TransferabilityMetric.LOG_ME,16.0,tweet_eval,41.96919465065002,-0.4309405504599339
1267,Jeevesh8/6ep_bert_ft_cola-12,tweet_eval/sentiment,Jeevesh8/6ep_bert_ft_cola-12,sentiment,sequence_classification,TransferabilityMetric.LOG_ME,16.0,tweet_eval,48.663891077041626,-0.4553500489614556
1268,DoyyingFace/bert-asian-hate-tweets-asian-unclean-freeze-4,tweet_eval/sentiment,DoyyingFace/bert-asian-hate-tweets-asian-unclean-freeze-4,sentiment,sequence_classification,TransferabilityMetric.LOG_ME,16.0,tweet_eval,79.85238552093506,-0.4441341015428614
1269,viviastaari/finetuning-sentiment-analysis-en-id,tweet_eval/sentiment,viviastaari/finetuning-sentiment-analysis-en-id,sentiment,sequence_classification,TransferabilityMetric.LOG_ME,16.0,tweet_eval,20.409558534622192,-0.5469848196205039
1270,nickmuchi/facebook-data2vec-finetuned-finance-classification,tweet_eval/sentiment,nickmuchi/facebook-data2vec-finetuned-finance-classification,sentiment,sequence_classification,TransferabilityMetric.LOG_ME,16.0,tweet_eval,48.3850314617157,-0.4981205525353807
1271,Jeevesh8/init_bert_ft_qqp-24,tweet_eval/sentiment,Jeevesh8/init_bert_ft_qqp-24,sentiment,sequence_classification,TransferabilityMetric.LOG_ME,16.0,tweet_eval,50.72300887107849,-0.469351198470852
1272,Jeevesh8/bert_ft_qqp-68,tweet_eval/sentiment,Jeevesh8/bert_ft_qqp-68,sentiment,sequence_classification,TransferabilityMetric.LOG_ME,16.0,tweet_eval,42.7639582157135,-0.4789505749052327
1273,Jeevesh8/6ep_bert_ft_cola-29,tweet_eval/sentiment,Jeevesh8/6ep_bert_ft_cola-29,sentiment,sequence_classification,TransferabilityMetric.LOG_ME,16.0,tweet_eval,42.00179648399353,-0.4562533396017714
1274,Jeevesh8/bert_ft_qqp-55,tweet_eval/sentiment,Jeevesh8/bert_ft_qqp-55,sentiment,sequence_classification,TransferabilityMetric.LOG_ME,16.0,tweet_eval,43.531500816345215,-0.4571328829973655
1275,AnonymousSub/dummy_2,tweet_eval/sentiment,AnonymousSub/dummy_2,sentiment,sequence_classification,TransferabilityMetric.LOG_ME,16.0,tweet_eval,53.38758969306946,-0.5041862642205378
1276,dhimskyy/wiki-bert,tweet_eval/sentiment,dhimskyy/wiki-bert,sentiment,sequence_classification,TransferabilityMetric.LOG_ME,16.0,tweet_eval,25.34030318260193,-0.5632910779032523
1277,connectivity/bert_ft_qqp-17,tweet_eval/sentiment,connectivity/bert_ft_qqp-17,sentiment,sequence_classification,TransferabilityMetric.LOG_ME,16.0,tweet_eval,42.647034645080566,-0.4718253446205051
1278,vinai/bertweet-base,tweet_eval/sentiment,vinai/bertweet-base,sentiment,sequence_classification,TransferabilityMetric.LOG_ME,16.0,tweet_eval,40.33772826194763,-0.420775172670826
1279,Jeevesh8/init_bert_ft_qqp-28,tweet_eval/sentiment,Jeevesh8/init_bert_ft_qqp-28,sentiment,sequence_classification,TransferabilityMetric.LOG_ME,16.0,tweet_eval,49.0573410987854,-0.4704555236314593
1280,bert-base-uncased,tweet_eval/sentiment,bert-base-uncased,sentiment,sequence_classification,TransferabilityMetric.LOG_ME,16.0,tweet_eval,34.681148529052734,-0.444973594465657
1281,distilbert-base-uncased,tweet_eval/sentiment,distilbert-base-uncased,sentiment,sequence_classification,TransferabilityMetric.LOG_ME,16.0,tweet_eval,27.57496166229248,-0.4491216550460737
1282,justinqbui/bertweet-covid19-base-uncased-pretraining-covid-vaccine-tweets,tweet_eval/sentiment,justinqbui/bertweet-covid19-base-uncased-pretraining-covid-vaccine-tweets,sentiment,sequence_classification,TransferabilityMetric.LOG_ME,16.0,tweet_eval,46.410423278808594,-0.4472338112208064
1283,roberta-base,tweet_eval/sentiment,roberta-base,sentiment,sequence_classification,TransferabilityMetric.LOG_ME,16.0,tweet_eval,40.04536366462708,-0.4341871084251019
1284,finiteautomata/betonews-tweetcontext,tweet_eval/sentiment,finiteautomata/betonews-tweetcontext,sentiment,sequence_classification,TransferabilityMetric.LOG_ME,16.0,tweet_eval,55.8784339427948,-0.5307885603699297
1285,Aureliano/distilbert-base-uncased-if,tweet_eval/sentiment,Aureliano/distilbert-base-uncased-if,sentiment,sequence_classification,TransferabilityMetric.LOG_ME,16.0,tweet_eval,23.212621450424194,-0.4832153934493754
1286,rmihaylov/roberta-base-sentiment-bg,tweet_eval/sentiment,rmihaylov/roberta-base-sentiment-bg,sentiment,sequence_classification,TransferabilityMetric.LOG_ME,16.0,tweet_eval,23.693522930145264,-0.4888287985602029
1287,cross-encoder/quora-distilroberta-base,tweet_eval/sentiment,cross-encoder/quora-distilroberta-base,sentiment,sequence_classification,TransferabilityMetric.LOG_ME,16.0,tweet_eval,19.2200574874878,-0.4959885108951591
1288,Jeevesh8/lecun_feather_berts-51,tweet_eval/sentiment,Jeevesh8/lecun_feather_berts-51,sentiment,sequence_classification,TransferabilityMetric.LOG_ME,16.0,tweet_eval,85.43583178520203,-0.4322349918445681
1289,juliensimon/autonlp-imdb-demo-hf-16622767,tweet_eval/sentiment,juliensimon/autonlp-imdb-demo-hf-16622767,sentiment,sequence_classification,TransferabilityMetric.LOG_ME,16.0,tweet_eval,19.4456307888031,-0.4383024579245566
1290,vinai/bertweet-covid19-base-uncased,tweet_eval/sentiment,vinai/bertweet-covid19-base-uncased,sentiment,sequence_classification,TransferabilityMetric.LOG_ME,16.0,tweet_eval,40.93562030792236,-0.4206453013934282
1291,cross-encoder/ms-marco-MiniLM-L-4-v2,tweet_eval/sentiment,cross-encoder/ms-marco-MiniLM-L-4-v2,sentiment,sequence_classification,TransferabilityMetric.LOG_ME,16.0,tweet_eval,18.00358533859253,-0.4885633423308306
1292,albert-base-v2,tweet_eval/sentiment,albert-base-v2,sentiment,sequence_classification,TransferabilityMetric.LOG_ME,16.0,tweet_eval,62.15542936325073,-0.4504896826240435
1293,Nanatan/distilbert-base-uncased-finetuned-emotion,tweet_eval/sentiment,Nanatan/distilbert-base-uncased-finetuned-emotion,sentiment,sequence_classification,TransferabilityMetric.LOG_ME,16.0,tweet_eval,25.088711977005005,-0.4448235524941222
1294,cardiffnlp/twitter-roberta-base-2021-124m,tweet_eval/sentiment,cardiffnlp/twitter-roberta-base-2021-124m,sentiment,sequence_classification,TransferabilityMetric.LOG_ME,16.0,tweet_eval,41.87095546722412,-0.4336517432042897
1295,michiyasunaga/LinkBERT-base,tweet_eval/sentiment,michiyasunaga/LinkBERT-base,sentiment,sequence_classification,TransferabilityMetric.LOG_ME,16.0,tweet_eval,51.14638590812683,-0.4488759562281172
1296,connectivity/bert_ft_qqp-1,tweet_eval/sentiment,connectivity/bert_ft_qqp-1,sentiment,sequence_classification,TransferabilityMetric.LOG_ME,16.0,tweet_eval,49.27098989486694,-0.4543574842663401
